POS_TAG ID POS NEG LIST_OF_WORDS
n 5854 0.0 0.0 अतिथि-सत्कार,अतिथि-सेवा,अतिथि_सत्कार,अतिथि_सेवा,आतिथ्य,सत्कार,मेहमाननवाज़ी,मेहमानदारी,मेहमाननवाज़ी,शिष्टाचार,अतिथिसत्कार
n 9306 0.0 0.0 नुक्कड़,नुक्कड़,नाका,आमनुक्कड़
n 2673 0.0 0.0 न्यायालय,अदालत,कोर्ट,कचहरी,अधिकरण-मंडप,अधिकरण-मण्डप,अधिकरणमंडप,अधिकरणमण्डप,इजलास,उच्चन्यायालय
n 804 0.0 0.0 आच्छाद,आच्छादक_वस्तु,आच्छादन,आवरण,कवच,छाजन,छद,अपटी,अपवारण,अपिधान,अबरन,अभिवास,अभिवासन,आच्छादक
n 5654 0.0 0.0 पालना,पलना,हिंडोला,हिंडोलना,हिंडोरा,हिन्डोला,हिन्डोलना,हिन्डोरा,गहवारा,पिंगूरा,पालनां
n 13936 0.0 0.0 शिल्पी,शिल्पकार,दस्तकार,हस्तशिल्पी,जसुबेन
n 12383 0.0 0.0 सारस,पंकजन्मा,सारसो
n 7176 0.0 0.0 बल्ला,बैट,बल्लां
n 7505 0.125 0.0 मटका,माठ,कँठला
n 23562 0.0 0.0 दोग़ला,दोगला,संकर,हरामी,हरामज़ादा,हरामजादा,जेफ्रि
n 10265 0.0 0.0 दोग़ला,दोगला,संकर,हरामी,हरामज़ादा,हरामजादा,जेफ्रि
n 6216 0.0 0.0 अनुकंपन,अनुकम्पन,अनुकंपाओं
n 7697 0.0 0.0 मुकुट,किरीट,ताज,सिरमौर,मुकुटागम
n 15774 0.0 0.0 दुमची,ऐपरि
n 3967 0.0 0.0 बैसाखी,बैसाखीपर
n 8290 0.0 0.0 प्याला,चषक,कप,प्यालाहर
n 5181 0.0 0.0 कप,इनामी_प्याला,हफलपफ
n 27996 0.0 0.0 कर्सर,पाइंटर,पाइन्टर,कुशो
n 4838 0.0 0.0 गद्दी,गद्दीशीन
n 3834 0.0 0.0 झाँझ,झांझ,कंसताल,कँसताल,झर्झरी,झाँझरी,छैना,ताल,बजावत
n 8963 0.0 0.0 ढुलाई,ढोवाई,ढुलान
n 20808 0.0 0.0 अंधेरा_कमरा,अँधेरा_कमरा,अंधेरी_कोठरी,तिमिर_कक्ष,अंध_कक्ष,डार्करूम,अंधेरै
n 27653 0.0 0.0 डेक,ब्लबी
n 28138 0.0 0.0 साज़,साज,सज्जा_सामग्री,साज़ों
a 13277 0.125 0.25 होनहार,होनहारवश
a 2162 0.375 0.125 गहरे,गहराई_में,पैठे
a 2409 0.625 0.0 प्रगतिशील,उन्नतशील,विकासशील,उन्नतिशील,उत्थानशील,अप्रगतिशील
a 766 0.0 0.25 अवनतिशील,पतनशील,पतनोन्मुख,प्राचीन
a 23025 0.75 0.0 सटीक,सटीक
a 22107 0.75 0.0 हलाल,हलाले
a 2039 0.0 0.75 अनुचित,असंगत,विसंगत,गलत,ग़लत,नामुनासिब,उचित
a 1115 0.0 0.0 प्रत्याशित,प्रयाशानुकूल,यथावांछित,आशानुकूल,प्रत्याशिता
n 6331 0.0 0.0 धोती,धोवती,धोतीमे
n 13915 0.0 0.0 बोली,तोबोली
n 13083 0.0 0.0 हीरा,कुलिश,हीरक,हीर,अभेद्य,नरहीरा
n 12453 0.0 0.0 लँगोटी,लंगोटी,लगोटी
n 9165 0.0 0.125 डायरी,दैनंदिनी,दैनन्दिनी,दैनिकी,रोजनामचा,रोज़नामचा,हैडायरी
n 21619 0.0 0.0 भोजनगृह,भोजन_कक्ष,भोजनअ
n 9509 0.0 0.0 प्रस्तुतिकरण,प्रस्तुतिकरणः
n 2049 0.0 0.0 अटेरन,अँडिया,अंटी,ओटाई
n 18595 0.0 0.0 डिस्टेम्पर,डिस्टैम्पर,स्टेम्प
n 8427 0.0 0.0 गुड़िया,गुड्डी,पुतली,पुत्तली,पुत्तलिका,शालंकी,शालांकी,गुड़ियाओं
n 4185 0.0 0.0 स्वदेशीय,देशी,देसी,स्वदेशी,देशीय,देशज,विदेशीय
n 10947 0.0 0.0 खुराक,ख़ूराक,डोज,खुराककी
n 4652 0.0 0.0 दराज़,दराज,ख़ाना,खाना,दराज़ों
n 9933 0.0 0.0 चित्रांकन,चित्रण,चित्रकारी,रूपचित्रांकन
n 3115 0.0 0.0 ढाल,उतार,ढलान,ढलाव,ढलवाँ,ढलुवाँ,ढालवाँ,ढालू,ढलुआ,धँसान,धंसान,उतारू,नोगढ
n 18887 0.0 0.0 ड्रिल,ड्रिल_मशीन,ड्रिलिंग_मशीन,सीडड्रिल
n 3671 0.0 0.0 नलकूप,ट्यूबवेल,ट्यूबवैल,नलकूल
n 19899 0.0 0.0 लौटना,वापस_आना,आना,लौटनी
n 13923 0.0 0.0 चोब,डागा,रजनेश
n 18883 0.0 0.0 ड्रायर,हेयरड्रायर
n 10628 0.0 0.0 पुतला,पुतलादहन
n 8111 0.0 0.0 डुप्लिकेटर,अनुलिपित्र,डुप्लिकेट
n 3981 0.0 0.0 दरबार,राजदरबार,राज-दरबार,तेनालीराम
n 13173 0.0 0.0 डायनामाइट,डाइनामाइट,डयनामाइट
n 4830 0.0 0.125 डाइनमो,डाइनेमो,डाइनमोमीटर
n 3728 0.0 0.0 प्रवाह,बहाव,धारा,वेग,रवानी,प्रवाहत
n 7439 0.0 0.0 कनटोप,कंटोप,झबले
n 34104 0.0 0.0 झुमका,झूमर,लुरका,झूमक,झूमड़,केझुमका
n 1387 0.0 0.125 ओरी,ओलती,आंदा
n 21044 0.0 0.0 इलास्टिक,इलैस्टिक,एलास्टिक
n 12332 0.0 0.0 मीटर,फीट
n 1308 0.0 0.0 विद्युत_इंजन,विद्युत_मोटर,बिजली_का_मोटर,विद्युत
n 22971 0.0 0.0 लिफ्ट:1,उद्वाहक,उद्वहन,उद्वहन_यंत्र,लिफ्टलिफ्ट
n 31320 0.0 0.0 तटबंध,तट-बंध,तटबंधो
n 5238 0.0 0.0 प्रतीक,निशान,पहचान,प्रतिरूप,पहिचान,प्रतीकभाई
n 3069 0.0 0.125 कढ़ाई,कशीदा,गुलकारी,फुलकारी,कढ़ाव,कढ़ाहे
n 4497 0.0 0.0 खोल,कोश,गिलाफ़,गिलाफ,आवरण,खोली,खोला
n 6690 0.0 0.0 खोल,कोश,गिलाफ़,गिलाफ,आवरण,खोली,खोला
n 1764 0.0 0.0 साधन,उपस्कर,साधनन
n 30973 0.0 0.0 जताना,जनाना,जतलाना,जताकर
n 3234 0.0 0.0 सूई_नाका,सूई_छेद,नाका,बलखंडीनाका
n 23430 0.25 0.25 कारनामा,शिकारनामा
n 20227 0.0 0.0 मुँह,मुख,मुहँ
n 20228 0.0 0.0 मुँह,मुख,मुहँ
n 6584 0.0 0.0 काल्पनिक,कल्पित,ख़याली,अवास्तविक,अयथार्थ,झूठा,हवाई,अनात्मक,अप्रकृत,जारजता
n 15806 0.0 0.0 नमदा,फलालेन
n 7832 0.0 0.0 रेती,रेतनी,सोहन,बरेती
a 832 0.25 0.25 अभिमानी,गर्वीला,अहंकारी,घमंडी,मगरूर,दर्पी,दंभी,दांभिक,अकड़बाज़,अकड़बाज,शेख़ीख़ोर,शेखीखोर,अकड़ैत,ऐंठदार,नम्रतारहित,अभिमानित,अभिमानले
a 8476 0.375 0.375 अकड़बाज़,अकड़बाज,अकड़ू,एंठू,शेख़ीख़ोर,शेखीखोर,अकड़ैत,ऐंठदार,आबाज़
a 6983 0.0 0.0 सिद्ध,प्रमाणित,साबित,सिद्घ
a 364 0.125 0.0 सत्यापित,प्रमाणित,लेखअसत्यापित
a 2643 0.0 0.25 असत्यापित,अप्रमाणित,अनुपपन्न,अपरीक्षित,लेखअसत्यापित
a 16235 0.0 0.75 अनधिकारी,स्वत्वहीन,अनधिकार
a 665 0.0 0.0 समयानुसार,यथासमय,ससमय,कृयानुसार
n 12787 0.0 0.0 छानना,छनाई_करना,छानने
n 33621 0.0 0.0 दमकल,अग्नि_शामक_गाड़ी,दमकला
n 27658 0.0 0.0 आरंभिक,प्राथमिक,प्रारंभिक,शुरूआती,पूर्व,शुरूवाती,आरम्भिक,प्रारम्भिक,शुरुआती
n 4322 0.0 0.0 कँटिया,बंसी,वडिश,बलिश,कंटिया,काँटा,कांटा,टाँटिया
n 371 0.0 0.0 बंसी,बंसीवल
n 9328 0.0 0.0 पंजा,पंजी,पंजां
n 19019 0.0 0.0 फलालीन,फलालेन,फलालैन,मेंमज़िल
n 31819 0.0 0.0 व्युत्क्रमण,व्युत्क्रमों
n 27167 0.0 0.0 बहना,निरबहना
n 12326 0.0 0.0 चक्की,आटा_चक्की,मिल,जलचक्की
n 370 0.0 0.0 बाँसुरी,बंसी,बेनु,वेणु,मुरली,मुरलिया,वंशी,वंश,पाँसुरी
n 9377 0.0 0.0 पत्र,पन्नी,पनी,पर्णी,परनी,पत्र्
n 1789 0.0 0.0 पद_परिधान,पद_आच्छाद,पदावरण,राजपरिधान
n 5815 0.0 0.0 काँटा,कांटा,काँटाटोली
n 9526 0.0 0.0 भूतपूर्व,पूर्व,भूतपूर्ब
n 8870 0.0 0.0 फव्वारा,फौवारा,फ़ौवारा,फुहारा,फ़व्वारा,फव्वार
n 10624 0.0 0.125 फाउंटेन_पेन,स्रोतलेखनी,फाउंटेनब्
n 14501 0.0 0.0 चौका,चौकी,चौकांने
n 26834 0.0 0.0 चारपहिया,चौपहिया,चरपहिया,चारपहिया_गाड़ी,चौपहिया_गाड़ी,चरपहिया_गाड़ी,चरपहिया
n 14666 0.0 0.0 मालगाड़ी,माल-गाड़ी,मालगाडी़
n 14581 0.0 0.0 फुचड़ा,मुचड़ा
n 1022 0.0 0.0 अग्रभाग,अग्र_भाग,अगला_भाग,अगाड़ी,आगा,अगाड़ू,अगारी,अग्रभागसँ
n 6989 0.0 0.0 कुप्पी,कूपी,कुप्पे
n 2553 0.0 0.0 दर्शक_दीर्घा,दीर्घा,मूर्तिदीर्घा
